1.523870000000000058e+00 1.490119999999999889e+00 1.512969999999999926e+00 1.528559999999999919e+00 1.538149999999999906e+00 1.541009999999999991e+00 1.540210000000000079e+00 1.538410000000000055e+00 1.536559999999999926e+00 1.534699999999999953e+00
1.525640000000000107e+00 1.491400000000000059e+00 1.514159999999999950e+00 1.529760000000000009e+00 1.539260000000000073e+00 1.541930000000000023e+00 1.540999999999999925e+00 1.539120000000000044e+00 1.537230000000000096e+00 1.535320000000000018e+00
1.527400000000000091e+00 1.492680000000000007e+00 1.515349999999999975e+00 1.530969999999999942e+00 1.540370000000000017e+00 1.542859999999999898e+00 1.541800000000000059e+00 1.539819999999999967e+00 1.537889999999999979e+00 1.535949999999999926e+00
1.529169999999999918e+00 1.493959999999999955e+00 1.516550000000000065e+00 1.532170000000000032e+00 1.541479999999999961e+00 1.543779999999999930e+00 1.542589999999999906e+00 1.540529999999999955e+00 1.538550000000000084e+00 1.536580000000000057e+00
1.530939999999999968e+00 1.495230000000000059e+00 1.517730000000000024e+00 1.533369999999999900e+00 1.542580000000000062e+00 1.544689999999999896e+00 1.543379999999999974e+00 1.541230000000000100e+00 1.539209999999999967e+00 1.537209999999999965e+00
1.532159999999999966e+00 1.496390000000000109e+00 1.518829999999999902e+00 1.534489999999999910e+00 1.543600000000000083e+00 1.545530000000000070e+00 1.544100000000000028e+00 1.541870000000000074e+00 1.539809999999999901e+00 1.537779999999999925e+00
1.533349999999999991e+00 1.497560000000000002e+00 1.519919999999999938e+00 1.535600000000000076e+00 1.544620000000000104e+00 1.546370000000000022e+00 1.544820000000000082e+00 1.542510000000000048e+00 1.540410000000000057e+00 1.538350000000000106e+00
1.535639999999999894e+00 1.498869999999999925e+00 1.521079999999999988e+00 1.536750000000000060e+00 1.545649999999999968e+00 1.547209999999999974e+00 1.545539999999999914e+00 1.543150000000000022e+00 1.541020000000000056e+00 1.538920000000000066e+00
1.537630000000000052e+00 1.500159999999999938e+00 1.522229999999999972e+00 1.537879999999999914e+00 1.546669999999999989e+00 1.548049999999999926e+00 1.546259999999999968e+00 1.543789999999999996e+00 1.541609999999999925e+00 1.539479999999999960e+00
1.539230000000000098e+00 1.501360000000000028e+00 1.523309999999999942e+00 1.538950000000000040e+00 1.547630000000000061e+00 1.548829999999999929e+00 1.546920000000000073e+00 1.544380000000000086e+00 1.542170000000000041e+00 1.540010000000000101e+00
1.540829999999999922e+00 1.502559999999999896e+00 1.524380000000000068e+00 1.540019999999999945e+00 1.548589999999999911e+00 1.549600000000000088e+00 1.547579999999999956e+00 1.544969999999999954e+00 1.542720000000000091e+00 1.540529999999999955e+00
1.542419999999999902e+00 1.503749999999999920e+00 1.525449999999999973e+00 1.541080000000000005e+00 1.549549999999999983e+00 1.550380000000000091e+00 1.548249999999999904e+00 1.545560000000000045e+00 1.543269999999999920e+00 1.541060000000000096e+00
1.544019999999999948e+00 1.504950000000000010e+00 1.526529999999999943e+00 1.542149999999999910e+00 1.550499999999999989e+00 1.551160000000000094e+00 1.548910000000000009e+00 1.546149999999999913e+00 1.543830000000000036e+00 1.541590000000000016e+00
1.545609999999999928e+00 1.506150000000000100e+00 1.527600000000000069e+00 1.543220000000000036e+00 1.551460000000000061e+00 1.551930000000000032e+00 1.549569999999999892e+00 1.546740000000000004e+00 1.544380000000000086e+00 1.542110000000000092e+00
1.547209999999999974e+00 1.507339999999999902e+00 1.528669999999999973e+00 1.544280000000000097e+00 1.552410000000000068e+00 1.552699999999999969e+00 1.550229999999999997e+00 1.547330000000000094e+00 1.544929999999999914e+00 1.542629999999999946e+00
1.548249999999999904e+00 1.508429999999999938e+00 1.529660000000000020e+00 1.545269999999999921e+00 1.553290000000000060e+00 1.553409999999999958e+00 1.550839999999999996e+00 1.547860000000000014e+00 1.545430000000000081e+00 1.543109999999999982e+00
1.549269999999999925e+00 1.509530000000000038e+00 1.530650000000000066e+00 1.546259999999999968e+00 1.554179999999999895e+00 1.554119999999999946e+00 1.551439999999999930e+00 1.548399999999999999e+00 1.545940000000000092e+00 1.543590000000000018e+00
1.551420000000000021e+00 1.510760000000000103e+00 1.531709999999999905e+00 1.547279999999999989e+00 1.555080000000000018e+00 1.554840000000000000e+00 1.552049999999999930e+00 1.548939999999999984e+00 1.546450000000000102e+00 1.544070000000000054e+00
1.553250000000000020e+00 1.511980000000000102e+00 1.532750000000000057e+00 1.548289999999999944e+00 1.555960000000000010e+00 1.555549999999999988e+00 1.552650000000000086e+00 1.549479999999999968e+00 1.546950000000000047e+00 1.544550000000000090e+00
1.554680000000000062e+00 1.513109999999999955e+00 1.533740000000000103e+00 1.549250000000000016e+00 1.556799999999999962e+00 1.556210000000000093e+00 1.553220000000000045e+00 1.549979999999999913e+00 1.547420000000000018e+00 1.544999999999999929e+00
